Code;Date;Precipitation;MaxTemp;MinTemp;Insolation;Year;Month;Day;Latitude;Longitude;Altitude;Humidity0;Humidity12;Humidity18;Pressure0;Pressure12;Pressure18;WindDirection0;WindDirection12;WindDirection18;WindSpeed0;WindSpeed12;WindSpeed18;Cloudiness0;Cloudiness12;Cloudiness18;AvgHumidity;AvgPressure;AvgCloudiness;AvgWindSpeed;WindDirection
83743;2021-01-01;0;36.5;26.1;;2021;1;1;-22.89;-43.18;11.1;56.0;68.0;52.0;1005.1;1005.7;1004.3;8;8;4;0.0;0.0;4.0;0.0;1.0;4.0;58.666666666666664;1005.0333333333334;1.6666666666666667;1.3333333333333333;4
83743;2021-01-02;0;36.5;26.4;;2021;1;2;-22.89;-43.18;11.1;61.0;71.0;47.0;1009.6;1011.6;1008.7;2;7;2;0.8;0.2;3.0;0.0;0.0;1.0;59.666666666666664;1009.9666666666667;0.3333333333333333;1.3333333333333333;2
83743;2021-01-03;57.2;25.8;21.2;;2021;1;3;-22.89;-43.18;11.1;91.0;84.0;87.0;1015.8;1016.1;1014.0;8;0;3;0.0;0.2;0.4;10.0;10.0;10.0;87.33333333333333;1015.3000000000001;10.0;0.20000000000000004;0
83743;2021-01-04;0;32.8;25.4;;2021;1;4;-22.89;-43.18;11.1;75.0;80.0;83.0;1013.5;1014.0;1010.0;2;8;3;1.6;0.0;0.9;0.0;1.0;9.0;79.33333333333333;1012.5;3.3333333333333335;0.8333333333333334;2
83743;2021-01-05;0.4;24.2;19.8;;2021;1;5;-22.89;-43.18;11.1;81.0;60.0;42.0;1013.7;1016.9;1014.6;8;4;3;0.0;0.4;2.4;10.0;5.0;0.0;61.0;1015.0666666666666;5.0;0.9333333333333332;4
83743;2021-01-06;0;27.8;20.7;;2021;1;6;-22.89;-43.18;11.1;78.0;84.0;68.0;1009.2;1011.6;1009.6;4;8;3;4.0;0.0;3.2;5.0;5.0;4.0;76.66666666666667;1010.1333333333333;4.666666666666667;2.4;4
83743;2021-01-07;0;25.4;19.6;;2021;1;7;-22.89;-43.18;11.1;84.0;89.0;81.0;1021.7;1022.5;1019.2;8;8;4;0.0;0.0;1.6;10.0;8.0;1.0;84.66666666666667;1021.1333333333333;6.333333333333333;0.5333333333333333;4
83743;2021-01-13;3.6;33.3;24.6;;2021;1;13;-22.89;-43.18;11.1;80.0;80.0;66.0;1004.1;1004.4;1001.9;1;8;4;0.4;0.0;1.0;10.0;7.0;5.0;75.33333333333333;1003.4666666666667;7.333333333333333;0.4666666666666666;1
83743;2021-01-14;16.4;30;24.9;;2021;1;14;-22.89;-43.18;11.1;92.0;87.0;76.0;1005.4;1005.5;1003.8;3;2;3;2.0;0.3;2.5;10.0;10.0;10.0;85.0;1004.9;10.0;1.5999999999999999;3
83743;2021-01-15;8.6;32.6;24.6;;2021;1;15;-22.89;-43.18;11.1;89.0;87.0;62.0;1005.3;1004.1;1001.8;2;8;0;0.8;0.0;0.3;10.0;10.0;7.0;79.33333333333333;1003.7333333333332;9.0;0.3666666666666667;2
83743;2021-01-16;70.9;27;22.5;;2021;1;16;-22.89;-43.18;11.1;92.0;98.0;70.0;1004.7;1006.0;1006.1;6;8;4;0.8;0.0;0.2;10.0;10.0;10.0;86.66666666666667;1005.6;10.0;0.3333333333333333;6
83743;2021-01-17;3.6;27;21.6;;2021;1;17;-22.89;-43.18;11.1;75.0;73.0;63.0;1008.8;1009.9;1009.2;4;8;3;2.0;0.0;2.8;7.0;7.0;7.0;70.33333333333333;1009.2999999999998;7.0;1.5999999999999999;4
83743;2021-01-18;0.5;26.4;20.7;;2021;1;18;-22.89;-43.18;11.1;85.0;76.0;70.0;1011.5;1010.8;1008.4;1;8;2;1.6;0.0;1.6;7.0;10.0;10.0;77.0;1010.2333333333332;9.0;1.0666666666666667;1
83743;2021-01-19;7.1;23.8;21.3;;2021;1;19;-22.89;-43.18;11.1;84.0;93.0;92.0;1010.1;1009.7;1008.0;0;8;3;0.8;0.0;0.4;10.0;10.0;10.0;89.66666666666667;1009.2666666666668;10.0;0.4000000000000001;0
83743;2021-01-21;8.2;26.8;21.8;;2021;1;21;-22.89;-43.18;11.1;92.0;94.0;73.0;1008.5;1009.5;1008.6;7;7;4;0.8;0.5;1.0;10.0;10.0;10.0;86.33333333333333;1008.8666666666667;10.0;0.7666666666666666;7
83743;2021-01-22;4;27.6;22.5;;2021;1;22;-22.89;-43.18;11.1;80.0;91.0;76.0;1011.2;1010.4;1009.7;6;5;8;2.0;1.2;0.0;7.0;10.0;10.0;82.33333333333333;1010.4333333333334;9.0;1.0666666666666667;6
83743;2021-01-24;0;28.7;23.2;;2021;1;24;-22.89;-43.18;11.1;72.0;70.0;69.0;1011.3;1011.6;1009.4;4;8;2;0.8;0.0;2.1;1.0;4.0;10.0;70.33333333333333;1010.7666666666668;5.0;0.9666666666666668;4
83743;2021-01-25;0;30.4;24.7;;2021;1;25;-22.89;-43.18;11.1;80.0;71.0;71.0;1010.4;1010.5;1007.5;2;8;2;1.6;0.0;3.1;7.0;10.0;4.0;74.0;1009.4666666666667;7.0;1.5666666666666667;2
83743;2021-01-26;0;34.4;25.3;;2021;1;26;-22.89;-43.18;11.1;82.0;82.0;56.0;1008.3;1006.0;1003.4;3;8;4;1.2;0.0;0.9;2.0;1.0;2.0;73.33333333333333;1005.9;1.6666666666666667;0.7000000000000001;3
83743;2021-01-27;0;35.6;26.1;;2021;1;27;-22.89;-43.18;11.1;63.0;76.0;58.0;1005.9;1006.3;1006.2;2;8;4;1.6;0.0;0.4;0.0;1.0;4.0;65.66666666666667;1006.1333333333332;1.6666666666666667;0.6666666666666666;2
83743;2021-01-28;0;31;25.1;;2021;1;28;-22.89;-43.18;11.1;75.0;80.0;83.0;1009.1;1011.0;1010.0;8;8;3;0.0;0.0;1.4;0.0;10.0;10.0;79.33333333333333;1010.0333333333333;6.666666666666667;0.4666666666666666;3
83743;2021-01-30;0;36.6;26.1;;2021;1;30;-22.89;-43.18;11.1;72.0;73.0;45.0;1010.0;1011.2;1009.1;8;8;0;0.0;0.0;0.2;0.0;1.0;1.0;63.333333333333336;1010.1;0.6666666666666666;0.06666666666666667;0
83743;2021-01-31;0;37.9;27;;2021;1;31;-22.89;-43.18;11.1;65.0;68.0;44.0;1010.5;1012.4;1009.0;8;8;3;0.0;0.0;1.6;0.0;1.0;1.0;59.0;1010.6333333333333;0.6666666666666666;0.5333333333333333;3
83743;2021-02-01;1.3;28.8;25.1;;2021;2;1;-22.89;-43.18;11.1;85.0;82.0;75.0;1008.6;1009.0;1007.2;8;7;2;0.0;0.4;3.0;10.0;10.0;10.0;80.66666666666667;1008.2666666666668;10.0;1.1333333333333333;7
83743;2021-02-02;0;34.5;26.5;;2021;2;2;-22.89;-43.18;11.1;55.0;66.0;55.0;1010.5;1011.8;1008.8;8;2;2;0.0;1.6;2.5;0.0;0.0;0.0;58.666666666666664;1010.3666666666667;0.0;1.3666666666666665;2
83743;2021-02-03;0;30;22.7;;2021;2;3;-22.89;-43.18;11.1;89.0;82.0;68.0;1014.9;1014.0;1010.6;2;8;3;2.4;0.0;0.2;7.0;7.0;7.0;79.66666666666667;1013.1666666666666;7.0;0.8666666666666667;2
83743;2021-02-04;0.6;30.4;24;;2021;2;4;-22.89;-43.18;11.1;80.0;76.0;71.0;1013.0;1012.9;1008.9;8;8;3;0.0;0.0;0.8;5.0;1.0;1.0;75.66666666666667;1011.6;2.3333333333333335;0.26666666666666666;3
83743;2021-02-05;0;25.6;17.4;;2021;2;5;-22.89;-43.18;11.1;61.0;82.0;55.0;1020.7;1014.8;1011.6;8;8;3;0.0;0.0;2.8;5.0;0.0;0.0;66.0;1015.6999999999999;1.6666666666666667;0.9333333333333332;3
83743;2021-02-06;0;29.7;22.6;;2021;2;6;-22.89;-43.18;11.1;88.0;69.0;59.0;1009.4;1009.1;1005.2;2;4;8;1.0;2.0;0.0;8.0;7.0;1.0;72.0;1007.9;5.333333333333333;1.0;2
83743;2021-02-07;0;27.4;20.8;;2021;2;7;-22.89;-43.18;11.1;90.0;92.0;64.0;1020.6;1021.3;1019.1;8;8;2;0.0;0.0;2.0;7.0;8.0;0.0;82.0;1020.3333333333334;5.0;0.6666666666666666;2
83743;2021-02-08;0;27.8;20.8;;2021;2;8;-22.89;-43.18;11.1;64.0;73.0;57.0;1015.0;1017.1;1017.5;8;8;4;0.0;0.0;2.0;0.0;7.0;1.0;64.66666666666667;1016.5333333333333;2.6666666666666665;0.6666666666666666;4
83743;2021-02-13;0;29.1;23.6;;2021;2;13;-22.89;-43.18;11.1;67.0;74.0;62.0;1010.7;1010.5;1008.1;8;8;2;0.0;0.0;4.8;0.0;1.0;1.0;67.66666666666667;1009.7666666666668;0.6666666666666666;1.5999999999999999;2
83743;2021-02-14;0;36.2;25.1;;2021;2;14;-22.89;-43.18;11.1;84.0;75.0;45.0;1011.8;1007.5;1005.1;8;8;5;0.0;0.0;0.4;0.0;2.0;2.0;68.0;1008.1333333333333;1.3333333333333333;0.13333333333333333;5
83743;2021-02-15;0;36.9;25.6;;2021;2;15;-22.89;-43.18;11.1;64.0;64.0;51.0;1006.2;1007.5;1005.8;8;8;2;0.0;0.0;2.0;0.0;3.0;4.0;59.666666666666664;1006.5;2.3333333333333335;0.6666666666666666;2
83743;2021-02-16;10.2;32.2;24;;2021;2;16;-22.89;-43.18;11.1;84.0;80.0;70.0;1009.3;1010.8;1007.6;0;8;3;1.6;0.0;3.0;10.0;10.0;6.0;78.0;1009.2333333333332;8.666666666666666;1.5333333333333332;0
83743;2021-02-17;11.4;33.9;24;;2021;2;17;-22.89;-43.18;11.1;89.0;85.0;53.0;1011.4;1009.3;1006.1;6;8;2;1.7;0.0;1.0;10.0;10.0;9.0;75.66666666666667;1008.9333333333333;9.666666666666666;0.9;6
