Code;Date;Precipitation;MaxTemp;MinTemp;Insolation;Year;Month;Day;Latitude;Longitude;Altitude;Humidity0;Humidity12;Humidity18;Pressure0;Pressure12;Pressure18;WindDirection0;WindDirection12;WindDirection18;WindSpeed0;WindSpeed12;WindSpeed18;Cloudiness0;Cloudiness12;Cloudiness18;AvgHumidity;AvgPressure;AvgCloudiness;AvgWindSpeed;WindDirection
83773;2021-01-02;16.4;30.4;19.8;;2021;1;2;-23.08;-48.91;854;100.0;100.0;83.0;917.9;919.8;918.3;8;0;8;0.0;1.02888;0.0;10.0;10.0;10.0;94.33333333333333;918.6666666666666;10.0;0.34296;0
83773;2021-01-03;0;32.6;16.2;;2021;1;3;-23.08;-48.91;854;84.0;81.0;85.0;921.0;921.0;918.3;2;2;2;1.54332;1.02888;1.54332;10.0;0.0;0.0;83.33333333333333;920.1;3.3333333333333335;1.37184;2
83773;2021-01-08;0;29.6;14;;2021;1;8;-23.08;-48.91;854;88.0;76.0;63.0;923.1;924.4;923.2;2;2;8;0.51444;1.02888;0.0;0.0;0.0;0.0;75.66666666666667;923.5666666666666;0.0;0.51444;2
83773;2021-01-10;9;26.6;14.4;;2021;1;10;-23.08;-48.91;854;100.0;100.0;87.0;921.2;920.7;919.2;2;7;8;1.54332;1.02888;0.0;10.0;10.0;10.0;95.66666666666667;920.3666666666668;10.0;0.8574;2
83773;2021-01-13;33.2;21.4;15;;2021;1;13;-23.08;-48.91;854;88.0;100.0;100.0;918.3;919.9;918.3;2;0;8;2.05776;1.54332;0.0;10.0;10.0;10.0;96.0;918.8333333333334;10.0;1.20036;2
83773;2021-01-14;21.4;21.4;15.6;;2021;1;14;-23.08;-48.91;854;100.0;100.0;100.0;918.3;920.3;918.3;8;7;8;0.0;1.54332;0.0;10.0;10.0;10.0;100.0;918.9666666666666;10.0;0.51444;7
83773;2021-01-15;5.6;28.4;16;;2021;1;15;-23.08;-48.91;854;100.0;94.0;87.0;918.3;918.7;915.8;8;0;2;0.0;1.54332;1.02888;10.0;10.0;10.0;93.66666666666667;917.6;10.0;0.8574;0
83773;2021-01-16;97.2;26.6;15.8;;2021;1;16;-23.08;-48.91;854;87.0;100.0;92.0;915.8;922.0;915.1;2;0;8;1.02888;1.54332;0.0;10.0;10.0;10.0;93.0;917.6333333333333;10.0;0.8574;2
83773;2021-01-17;38.6;27;14.8;;2021;1;17;-23.08;-48.91;854;92.0;100.0;86.0;915.1;917.6;917.1;8;0;8;0.0;1.02888;0.0;10.0;10.0;0.0;92.66666666666667;916.6;6.666666666666667;0.34296;0
83773;2021-01-24;9.8;31.4;15.8;;2021;1;24;-23.08;-48.91;854;90.0;79.0;81.0;918.7;919.0;915.4;2;0;8;1.54332;1.02888;0.0;10.0;0.0;0.0;83.33333333333333;917.6999999999999;3.3333333333333335;0.8574;2
