Code;Date;Precipitation;MaxTemp;MinTemp;Insolation;Year;Month;Day;Latitude;Longitude;Altitude;Humidity0;Humidity12;Humidity18;Pressure0;Pressure12;Pressure18;WindDirection0;WindDirection12;WindDirection18;WindSpeed0;WindSpeed12;WindSpeed18;Cloudiness0;Cloudiness12;Cloudiness18;AvgHumidity;AvgPressure;AvgCloudiness;AvgWindSpeed;WindDirection
83967;1961-01-02;0;35.8;22;9.5;1961;1;2;-30.05;-51.16;46.97;63.0;67.0;52.0;1007.8;1009.5;1006.3;3;8;6;2.0;0.0;1.0;0.0;3.0;1.0;60.666666666666664;1007.8666666666667;1.3333333333333333;1.0;3
83967;1961-01-03;0;28.7;17.5;10.8;1961;1;3;-30.05;-51.16;46.97;70.0;75.0;52.0;1016.4;1016.6;1013.6;2;8;3;2.0;0.0;2.0;0.0;1.0;3.0;65.66666666666667;1015.5333333333333;1.3333333333333333;1.3333333333333333;2
83967;1961-01-04;0;26.6;18;2.5;1961;1;4;-30.05;-51.16;46.97;70.0;70.0;57.0;1012.2;1011.1;1009.0;2;0;7;1.0;1.0;1.0;7.0;10.0;10.0;65.66666666666667;1010.7666666666668;9.0;1.0;2
83967;1961-01-05;0;21.7;13.4;8.8;1961;1;5;-30.05;-51.16;46.97;66.0;75.0;50.0;1019.1;1022.0;1019.5;8;3;3;0.0;1.0;2.0;2.0;0.0;2.0;63.666666666666664;1020.1999999999999;1.3333333333333333;1.0;3
83967;1961-01-06;0;21.2;15.2;0;1961;1;6;-30.05;-51.16;46.97;67.0;88.0;84.0;1013.4;1016.7;1018.4;2;8;8;2.0;0.0;0.0;0.0;10.0;10.0;79.66666666666667;1016.1666666666666;6.666666666666667;0.6666666666666666;2
83967;1961-01-08;0;19.4;11.9;4.4;1961;1;8;-30.05;-51.16;46.97;90.0;95.0;66.0;1024.0;1024.0;1021.4;8;2;3;0.0;2.0;3.0;9.0;10.0;10.0;83.66666666666667;1023.1333333333333;9.666666666666666;1.6666666666666667;2
83967;1961-01-09;0;23.2;12.8;6.5;1961;1;9;-30.05;-51.16;46.97;74.0;84.0;66.0;1018.6;1017.1;1013.1;3;8;3;1.0;0.0;3.0;9.0;10.0;1.0;74.66666666666667;1016.2666666666668;6.666666666666667;1.3333333333333333;3
83967;1961-01-10;0;26.4;10.8;10.6;1961;1;10;-30.05;-51.16;46.97;89.0;78.0;49.0;1017.6;1017.4;1010.6;8;0;8;0.0;1.0;0.0;0.0;0.0;0.0;72.0;1015.1999999999999;0.0;0.3333333333333333;0
83967;1961-01-11;12.1;27.5;20.6;2.9;1961;1;11;-30.05;-51.16;46.97;95.0;79.0;78.0;1007.2;1009.8;1007.5;2;8;2;4.0;0.0;1.0;10.0;10.0;10.0;84.0;1008.1666666666666;10.0;1.6666666666666667;2
83967;1961-01-12;15.3;29.2;20.2;3.6;1961;1;12;-30.05;-51.16;46.97;84.0;81.0;73.0;1002.8;1003.4;1001.2;3;8;3;4.0;0.0;1.0;10.0;10.0;7.0;79.33333333333333;1002.4666666666666;9.0;1.6666666666666667;3
