Code;Date;Precipitation;MaxTemp;MinTemp;Insolation;Year;Month;Day;Latitude;Longitude;Altitude;Humidity0;Humidity12;Humidity18;Pressure0;Pressure12;Pressure18;WindDirection0;WindDirection12;WindDirection18;WindSpeed0;WindSpeed12;WindSpeed18;Cloudiness0;Cloudiness12;Cloudiness18;AvgHumidity;AvgPressure;AvgCloudiness;AvgWindSpeed;WindDirection
83552;1961-01-02;0;35.1;25.5;12;1961;1;2;-19.02;-57.67;130;67.0;78.0;51.0;991.1;995.1;993.4;2;8;1;1.0;0.0;4.0;1.0;1.0;8.0;65.33333333333333;993.1999999999999;3.3333333333333335;1.6666666666666667;2
83552;1961-01-03;1.3;31.1;22.4;4.3;1961;1;3;-19.02;-57.67;130;87.0;95.0;65.0;995.2;997.6;996.8;3;8;7;1.0;0.0;1.0;9.0;9.0;9.0;82.33333333333333;996.5333333333334;9.0;0.6666666666666666;3
83552;1961-01-04;0;34.1;24.4;8.2;1961;1;4;-19.02;-57.67;130;71.0;77.0;50.0;994.3;996.6;994.2;7;8;0;2.0;0.0;3.0;8.0;9.0;7.0;66.0;995.0333333333334;8.0;1.6666666666666667;7
83552;1961-01-05;0;31.8;23.8;5.6;1961;1;5;-19.02;-57.67;130;67.0;81.0;56.0;997.6;999.5;997.8;2;3;8;1.0;6.0;0.0;0.0;9.0;3.0;68.0;998.2999999999998;4.0;2.3333333333333335;2
83552;1961-01-06;2.1;27.5;18.4;11.8;1961;1;6;-19.02;-57.67;130;85.0;90.0;78.0;996.8;1000.3;999.2;1;1;2;1.0;1.0;1.0;9.0;8.0;9.0;84.33333333333333;998.7666666666668;8.666666666666666;1.0;1
83552;1961-01-07;0;29.6;19.4;9.7;1961;1;7;-19.02;-57.67;130;66.0;79.0;52.0;1001.0;1001.8;1000.4;8;8;3;0.0;0.0;1.0;0.0;8.0;8.0;65.66666666666667;1001.0666666666666;5.333333333333333;0.3333333333333333;3
83552;1961-01-08;0;30.1;19.2;9.5;1961;1;8;-19.02;-57.67;130;43.0;50.0;41.0;1001.9;1002.4;1002.2;8;8;2;0.0;0.0;3.0;0.0;0.0;0.0;44.666666666666664;1002.1666666666666;0.0;1.0;2
83552;1961-01-09;0;35.3;25.6;10.2;1961;1;9;-19.02;-57.67;130;64.0;69.0;55.0;993.8;995.5;994.3;8;8;1;0.0;0.0;2.0;0.0;0.0;1.0;62.666666666666664;994.5333333333333;0.3333333333333333;0.6666666666666666;1
83552;1961-01-10;0;34.4;17.6;10.9;1961;1;10;-19.02;-57.67;130;36.0;76.0;23.0;999.4;999.6;996.2;8;2;2;0.0;1.0;2.0;0.0;0.0;0.0;45.0;998.4;0.0;1.0;2
83552;1961-01-11;0;31.3;22.2;1.4;1961;1;11;-19.02;-57.67;130;86.0;87.0;60.0;992.7;994.8;992.6;2;2;1;1.0;2.0;3.0;10.0;10.0;10.0;77.66666666666667;993.3666666666667;10.0;2.0;2
83552;1961-01-12;0;38.1;26.8;10.2;1961;1;12;-19.02;-57.67;130;70.0;73.0;55.0;987.0;992.7;990.4;1;1;0;2.0;1.0;3.0;0.0;3.0;7.0;66.0;990.0333333333333;3.3333333333333335;2.0;1
