Code;Date;Precipitation;MaxTemp;MinTemp;Insolation;Year;Month;Day;Latitude;Longitude;Altitude;Humidity0;Humidity12;Humidity18;Pressure0;Pressure12;Pressure18;WindDirection0;WindDirection12;WindDirection18;WindSpeed0;WindSpeed12;WindSpeed18;Cloudiness0;Cloudiness12;Cloudiness18;AvgHumidity;AvgPressure;AvgCloudiness;AvgWindSpeed;WindDirection
83214;2021-01-02;18.3;27.2;21.4;0.2;2021;1;2;-10.25;-54.91;285;98.0;93.0;83.0;977.5;981.0;978.7;8;1;7;0.0;1.0;2.0;10.0;10.0;10.0;91.33333333333333;979.0666666666666;10.0;1.0;1
83214;2021-01-03;6.8;32.1;21.2;4.3;2021;1;3;-10.25;-54.91;285;90.0;88.0;64.0;977.0;979.6;976.2;1;8;8;1.0;0.0;0.0;10.0;10.0;7.0;80.66666666666667;977.6;9.0;0.3333333333333333;1
83214;2021-01-04;0;31.8;21.8;2.7;2021;1;4;-10.25;-54.91;285;93.0;93.0;68.0;980.0;980.0;977.1;8;4;4;0.0;1.0;1.0;10.0;4.0;9.0;84.66666666666667;979.0333333333333;7.666666666666667;0.6666666666666666;4
83214;2021-01-05;0;33.8;21.2;10.3;2021;1;5;-10.25;-54.91;285;93.0;87.0;57.0;979.2;981.9;978.2;7;8;0;1.0;0.0;2.05776;5.0;2.5;5.0;79.0;979.7666666666668;4.166666666666667;1.0192533333333333;7
83214;2021-01-06;0;31.2;22.6;2.5;2021;1;6;-10.25;-54.91;285;72.0;83.0;64.0;979.1;982.7;979.2;8;4;4;0.0;1.0;1.0;2.5;9.0;9.0;73.0;980.3333333333334;6.833333333333333;0.6666666666666666;4
83214;2021-01-07;0;34.8;19.4;10.3;2021;1;7;-10.25;-54.91;285;62.0;66.0;28.0;981.5;984.0;981.4;4;8;4;1.0;0.0;1.02888;3.0;1.25;3.75;52.0;982.3000000000001;2.6666666666666665;0.6762933333333333;4
83214;2021-01-08;0;34.6;16;10.5;2021;1;8;-10.25;-54.91;285;49.0;69.0;31.0;981.1;981.9;979.1;4;8;1;1.02888;0.0;1.0;0.0;0.0;0.0;49.666666666666664;980.6999999999999;0.0;0.6762933333333333;4
83214;2021-01-09;0;37.8;20.6;0;2021;1;9;-10.25;-54.91;285;47.0;59.0;36.0;978.3;981.8;977.9;8;1;8;0.0;1.02888;0.0;5.0;8.75;8.75;47.333333333333336;979.3333333333334;7.5;0.34296;1
83214;2021-01-10;0;33;23.4;0.3;2021;1;10;-10.25;-54.91;285;70.0;74.0;91.0;975.1;977.1;972.8;8;1;7;0.0;2.05776;1.02888;7.5;8.75;10.0;78.33333333333333;975.0;8.75;1.02888;1
83214;2021-01-12;42.8;25;22;0;2021;1;12;-10.25;-54.91;285;96.0;87.0;98.0;974.4;977.6;977.0;8;1;8;0.0;1.0;0.0;10.0;10.0;10.0;93.66666666666667;976.3333333333334;10.0;0.3333333333333333;1
83214;2021-01-14;4.5;31;21;5.7;2021;1;14;-10.25;-54.91;285;89.0;97.0;68.0;977.2;978.4;975.4;8;8;7;0.0;0.0;1.0;5.0;10.0;7.0;84.66666666666667;977.0;7.333333333333333;0.3333333333333333;7
83214;2021-01-15;6.6;32;22;6.5;2021;1;15;-10.25;-54.91;285;94.0;86.0;61.0;976.4;978.8;975.6;8;1;7;0.0;1.0;1.0;9.0;9.0;9.0;80.33333333333333;976.9333333333333;9.0;0.6666666666666666;1
