Code;Date;Precipitation;MaxTemp;MinTemp;Insolation;Year;Month;Day;Latitude;Longitude;Altitude;Humidity0;Humidity12;Humidity18;Pressure0;Pressure12;Pressure18;WindDirection0;WindDirection12;WindDirection18;WindSpeed0;WindSpeed12;WindSpeed18;Cloudiness0;Cloudiness12;Cloudiness18;AvgHumidity;AvgPressure;AvgCloudiness;AvgWindSpeed;WindDirection
83704;1967-01-07;0.2;22.3;12.4;7.6;1967;1;7;-22.3;-53.81;369.2;93.0;86.0;73.0;971.0;972.0;970.3;3;4;4;5.0;3.0;2.0;4.0;6.0;5.0;84.0;971.1;5.0;3.3333333333333335;3
83704;1967-01-08;0;30.9;13.4;10.2;1967;1;8;-22.3;-53.81;369.2;62.0;69.0;45.0;968.6;972.7;968.6;1;2;2;1.0;3.0;6.0;0.0;7.0;2.0;58.666666666666664;969.9666666666667;3.0;3.3333333333333335;1
83704;1967-01-09;0;32.6;19.8;3.2;1967;1;9;-22.3;-53.81;369.2;58.0;82.0;51.0;964.2;966.8;965.0;2;8;2;2.0;0.0;2.0;0.0;7.0;5.0;63.666666666666664;965.3333333333334;4.0;1.3333333333333333;2
83704;1967-01-10;0;32.8;18.8;4.6;1967;1;10;-22.3;-53.81;369.2;62.0;69.0;57.0;966.7;966.7;963.2;2;2;2;2.0;1.0;2.0;0.0;3.0;6.0;62.666666666666664;965.5333333333334;3.0;1.6666666666666667;2
83704;1967-01-11;0;35.4;21.5;7.4;1967;1;11;-22.3;-53.81;369.2;62.0;61.0;52.0;961.2;962.2;958.0;2;2;1;2.0;8.0;9.0;0.0;4.0;7.0;58.333333333333336;960.4666666666667;3.6666666666666665;6.333333333333333;2
83704;1967-01-12;0;36;18.2;12.7;1967;1;12;-22.3;-53.81;369.2;51.0;58.0;48.0;964.3;965.1;972.0;2;3;2;2.0;3.0;5.0;3.0;0.0;7.0;52.333333333333336;967.1333333333333;3.3333333333333335;3.3333333333333335;2
83704;1967-02-07;0;26.3;11.2;9.6;1967;2;7;-22.3;-53.81;369.2;91.0;71.0;61.0;971.5;973.8;970.8;4;3;2;1.0;2.0;2.0;7.0;4.0;3.0;74.33333333333333;972.0333333333333;4.666666666666667;1.6666666666666667;4
83704;1967-02-08;0;30.4;16.4;8;1967;2;8;-22.3;-53.81;369.2;62.0;59.0;47.0;970.8;970.0;964.7;2;2;1;2.0;4.0;5.0;0.0;0.0;6.0;56.0;968.5;2.0;3.6666666666666665;2
83704;1967-02-09;0.7;32.4;18.8;1.2;1967;2;9;-22.3;-53.81;369.2;72.0;81.0;56.0;966.0;969.1;964.2;2;8;2;3.0;0.0;1.0;6.0;4.0;6.0;69.66666666666667;966.4333333333334;5.333333333333333;1.3333333333333333;2
83704;1967-02-10;0;34.2;19;9.6;1967;2;10;-22.3;-53.81;369.2;81.0;82.0;54.0;965.6;968.3;964.6;2;2;2;2.0;2.0;2.0;0.0;8.0;4.0;72.33333333333333;966.1666666666666;4.0;2.0;2
83704;1967-02-11;0;34.3;22.4;2.4;1967;2;11;-22.3;-53.81;369.2;59.0;71.0;53.0;960.0;961.8;959.4;2;1;7;2.0;4.0;8.0;0.0;8.0;7.0;61.0;960.4;5.0;4.666666666666667;2
83704;1967-02-12;0;37.2;20.4;12.6;1967;2;12;-22.3;-53.81;369.2;58.0;68.0;48.0;960.7;960.3;971.4;2;0;0;1.0;7.0;14.0;3.0;4.0;6.0;58.0;964.1333333333333;4.333333333333333;7.333333333333333;2
83704;1967-03-07;0;25.7;13.4;10.2;1967;3;7;-22.3;-53.81;369.2;83.0;75.0;57.0;970.7;971.6;969.5;3;2;2;2.0;4.0;7.0;0.0;3.0;1.0;71.66666666666667;970.6;1.3333333333333333;4.333333333333333;3
